DonorUniqueId,DonorPostalCode,DonorAge,MaritalStatus,GenderIdentity,IsMemberFlag,IsAlumnusFlag,IsParentFlag,HasInvolvementFlag,WealthRating,AcademicDegreeLevel,PreferredAddressType,HasEmailFlag,ConsecutiveDonorYears,LastFiscalYearDonation,Donation2FiscalYearsAgo,Donation3FiscalYearsAgo,Donation4FiscalYearsAgo,Donation5FiscalYearsAgo,CurrentFiscalYearDonation,CumulativeDonationAmount,DonorIndicatorFlag.,Region
12417,4097,42,,Female,N,N,N,Y,,,HOME,N,4,0,0,50,0,0,0,500,Y,Kentucky
12418,1237,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,40,0,400,Y,New York (Upstate)
12419,96601,29,,Female,N,N,N,N,,,,N,0,0,0,0,0,0,0,00,N,Unknown
12420,58750,42,,Female,N,N,N,N,,,,N,1,0,0,0,0,0,0,2060,Y,North Dakota
12421,90265,24,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,12000,Y,California
12422,78237,69,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,90,Y,Texas (northern)
12423,47283,42,Married,Male,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,350,Y,Indiana
12424,29039,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,South Carolina
12425,59016,42,Married,Male,N,N,N,Y,,,HOME,N,4,1,0,25,0,60,0,860,Y,Montana
12426,26638,37,,,N,Y,Y,N,,,,N,0,0,0,0,0,0,0,2050,Y,West Virginia
12427,72522,40,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Arkansas
12428,87502,35,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,600,Y,New Mexico
12429,90265,42,,Female,N,N,Y,N,,,HOME,Y,2,80,0,0,0,0,0,800,Y,California
12430,54746,40,,Male,N,N,N,N,,,HOME,N,0,1,0,0,0,0,0,10,Y,Wisconsin
12431,39824,42,,Male,N,Y,N,N,,GP,HOME,N,0,0,0,0,0,0,0,1950,Y,Unknown
12432,82937,34,,Female,N,Y,N,Y,1.0,GM,,Y,0,0,0,0,0,0,0,00,N,Wyoming
12433,47017,42,,Female,N,N,N,N,,,HOME,N,1,0,10,0,0,0,0,3200,Y,Indiana
12434,90265,41,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
12435,19052,34,,Female,N,Y,N,Y,,GM,,Y,1,0,0,0,0,0,0,00,N,Pennsylvania
12436,46536,42,,Female,N,Y,N,N,,GP,HOME,Y,0,0,0,0,0,0,0,00,N,Indiana
12437,6432,42,Married,Female,N,N,N,N,,,HOME,N,1,0,480,0,0,0,0,4800,Y,Missouri
12438,58763,42,,Female,N,N,N,N,,,HOME,N,2,0,0,90,0,0,0,900,Y,North Dakota
12439,70404,42,,Male,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,500,Y,Louisiana
12440,75763,23,,Male,N,N,N,N,,,CAMP,Y,0,0,0,0,0,0,0,00,N,Texas (northern)
12441,67222,42,Single,Male,N,N,N,N,,,,N,0,120,0,0,0,0,0,5650,Y,Kansas
12442,90265,42,Married,Female,N,N,Y,Y,,,HOME,N,0,0,0,0,0,0,295,2950,Y,California
12443,25287,42,,Male,N,N,N,Y,,,HOME,N,2,0,0,0,0,0,0,00,N,West Virginia
12444,53577,42,,Male,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,00,N,Wisconsin
12445,34673,65,,Male,N,Y,N,N,,GM,HOME,N,2,0,0,0,0,0,0,00,N,Florida
12446,31625,42,Married,Female,N,N,Y,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Georgia
12447,46968,35,,Male,N,Y,N,N,,UB,CAMP,Y,4,0,0,0,0,0,0,00,N,Indiana
12448,41183,42,Single,Female,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,00,N,Kentucky
12449,90265,26,,Male,N,Y,N,Y,,UB,HOME,Y,1,0,0,0,0,0,0,00,N,California
12450,52530,42,Married,Male,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Iowa
12451,99133,42,,Uknown,N,N,N,N,,,HOME,N,1,500,0,0,0,0,0,15000,Y,Washington
12452,67561,42,,Female,N,Y,N,N,,UB,,N,0,0,0,0,0,0,0,00,N,Kansas
12453,43616,42,,Female,N,N,N,N,4.0,,HOME,N,1,0,0,0,0,0,0,50,Y,Ohio
12454,23064,75,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Virginia
12455,91416,42,,Female,N,N,N,N,,,BUSN,N,1,100,0,0,0,0,0,1000,Y,California
12456,48085,45,,Male,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,250,Y,Michigan
12457,44857,42,Married,Female,N,N,N,N,4.0,,HOME,N,2,0,0,0,0,0,0,00,N,Ohio
12458,37308,36,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Tennessee
12459,49866,42,,Female,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,00,N,Michigan
12460,53911,42,,Male,N,N,N,N,,,,N,3,50,0,0,0,0,0,500,Y,Wisconsin
12461,84412,70,,Male,N,N,N,N,,,HOME,N,0,240,0,0,0,0,500,7400,Y,Utah
12462,90265,30,,Female,N,N,N,N,2.0,,HOME,Y,0,0,0,0,0,0,0,00,N,California
12463,83127,31,,Female,N,Y,N,Y,,GM,HOME,Y,4,0,0,0,0,0,0,00,N,Wyoming
12464,90265,27,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,1450,Y,California
12465,26301,42,Married,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,1220,Y,West Virginia
12466,11355,42,,Male,N,N,N,N,,,HOME,Y,4,0,0,0,0,10,0,1500,Y,New York (NYC area)
12467,45014,42,Married,Female,N,N,Y,Y,,,HOME,N,4,0,0,0,0,0,0,1000,Y,Ohio
12468,78118,33,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,250,Y,Texas (northern)
12469,99781,49,Married,Female,N,Y,N,N,,GM,HOME,N,1,0,0,65,0,0,0,650,Y,Alaska
12470,30102,42,,Male,N,N,N,Y,,,HOME,N,3,0,0,1,0,50,0,510,Y,Georgia
12471,2747,42,,Female,N,N,N,N,,,HOME,N,1,0,1,0,0,0,0,2450,Y,North Carolina
12472,54986,72,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,500,Y,Wisconsin
12473,2791,47,,Male,N,Y,N,Y,,GD,HOME,Y,0,0,0,0,0,0,0,00,N,North Carolina
12474,78292,42,Married,Female,N,N,Y,N,4.0,,HOME,Y,0,0,0,0,0,0,0,100,Y,Texas (northern)
12475,57265,42,,Male,N,Y,N,Y,5.0,UB,HOME,Y,10,0,0,0,0,0,0,23800,Y,South Dakota
12476,71367,80,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,1,10,Y,Louisiana
12477,45684,42,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Ohio
12478,2790,78,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,North Carolina
12479,90265,50,,Male,N,Y,N,N,,UB,HOME,N,2,0,0,50,0,0,0,840,Y,California
12480,28584,45,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,North Carolina
12481,91010,33,,Female,N,Y,N,Y,,UB,HOME,Y,1,0,0,50,0,0,0,500,Y,California
12482,30099,42,Married,Male,N,N,N,N,1.0,,HOME,N,0,0,0,0,0,0,0,200,Y,Georgia
12483,67579,42,,Male,N,N,N,N,,,HOME,N,1,0,180,75,0,0,0,2550,Y,Kansas
12484,16046,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,144,0,1440,Y,Pennsylvania
12485,20140,42,,Male,N,N,N,N,,,HOME,N,3,0,0,0,0,0,0,00,N,Unknown
12486,38107,37,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,3000,Y,Tennessee
12487,16475,42,Married,Uknown,N,N,N,Y,,,HOME,N,4,0,0,0,0,0,0,00,N,Pennsylvania
12488,90265,42,,Male,N,N,N,N,,,,N,1,0,0,0,0,0,0,10,Y,California
12489,90265,42,,Female,N,Y,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,California
12490,65768,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Missouri
12491,38461,42,,Female,N,Y,N,N,,GP,HOME,Y,3,0,0,0,0,100,0,1000,Y,Tennessee
12492,48827,66,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Michigan
12493,90265,91,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,10,Y,California
12494,66214,26,,Female,N,N,N,N,,,CAMP,Y,0,0,0,0,0,0,0,00,N,Kansas
12495,9468,42,Married,Female,N,N,Y,N,,,HOME,N,0,0,1,0,0,0,0,2350,Y,California
12496,98492,42,,Female,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,1050,Y,Washington
12497,52312,42,Married,Male,N,N,Y,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Iowa
12498,8344,38,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Idaho
12499,90265,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,California
12500,95445,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,1,200,Y,California
12501,18837,42,Married,Male,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,70000,Y,Pennsylvania
12502,90265,68,,Female,N,Y,N,N,5.0,GM,,N,0,0,0,0,0,0,0,00,N,California
12503,48626,42,,Male,N,N,N,N,,,HOME,N,7,0,0,0,0,0,0,22750,Y,Michigan
12504,52646,38,,Female,N,N,N,N,,,BUSN,N,0,0,0,0,0,0,0,00,N,Iowa
12505,90265,27,,Female,N,N,N,N,,,CAMP,Y,0,0,0,0,0,0,0,450,Y,California
12506,56448,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Minnesota
12507,90265,42,Married,Male,N,N,Y,N,,,,N,2,0,0,0,0,0,0,00,N,California
12508,57468,26,,Male,N,Y,N,Y,,UB,HOME,Y,2,0,0,0,0,0,0,500,Y,South Dakota
12509,69357,42,,Male,N,N,N,Y,,,HOME,N,2,0,0,50,0,0,0,500,Y,Nebraska
12510,94287,42,,Female,N,N,N,N,,,HOME,N,1,0,0,1,0,0,0,10,Y,California
12511,29046,68,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,South Carolina
12512,46975,42,,,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Indiana
12513,12143,42,,Male,N,Y,N,N,3.0,GM,HOME,N,0,0,0,0,0,0,0,00,N,New York (Upstate)
12514,53176,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,10,Y,Wisconsin
12515,57107,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,4350,Y,South Dakota
12516,90265,42,,Male,N,N,N,N,,,,N,0,0,0,0,0,0,0,00,N,California
12517,90265,42,,Male,N,N,N,N,,,HOME,N,3,0,0,0,0,100,0,1000,Y,California
12518,52580,42,Married,Male,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,0,50,Y,Iowa
12519,77954,42,,,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,00,N,Texas (northern)
12520,43064,38,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,00,N,Ohio
12521,75752,43,,Male,N,Y,N,Y,,UB,HOME,Y,1,0,0,0,0,0,0,500,Y,Texas (northern)
12522,75442,42,Single,Male,N,N,N,N,3.0,,HOME,N,0,120,0,0,0,0,0,1200,Y,Texas (northern)
12523,61270,42,,Female,N,Y,N,N,,UB,HOME,N,0,0,0,0,160,0,0,1600,Y,Illinois
12524,39579,22,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,150,Y,Mississippi
12525,46207,42,,Male,N,Y,N,N,,UB,,N,0,0,0,0,0,0,0,15760,Y,Indiana
12526,57247,42,Married,Female,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,210,Y,South Dakota
12527,90265,36,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,00,N,California
12528,67632,24,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Kansas
12529,19715,61,,Male,N,Y,N,N,,GD,BUSN,N,0,0,0,0,0,0,0,00,N,Delaware
12530,4541,42,Married,Male,N,Y,N,N,,GM,HOME,N,0,0,0,0,0,0,0,3070,Y,Ohio
12531,90265,42,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
12532,75379,42,Single,Uknown,N,N,N,N,,,BUSN,N,0,0,0,0,0,0,0,2000,Y,Texas (northern)
12533,15532,42,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,1500,Y,Pennsylvania
12534,13859,66,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,200,Y,New York (Upstate)
12535,88062,50,,Female,N,Y,N,N,,GP,HOME,N,0,0,0,0,0,0,0,1660,Y,New Mexico
12536,34673,42,,Uknown,N,N,N,Y,,,,N,0,0,0,0,0,0,0,00,N,Florida
12537,33325,74,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,2150,Y,Florida
12538,34729,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Florida
12539,9577,72,Married,Female,N,N,N,N,,,HOME,Y,2,0,0,0,0,0,0,00,N,California
12540,17602,42,,Uknown,N,N,N,N,,,HOME,Y,1,0,25,0,0,0,0,600,Y,Pennsylvania
12541,38374,42,,Male,N,N,N,Y,,,,N,0,0,0,0,0,0,0,00,N,Tennessee
12542,80301,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Colorado
12543,90265,48,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,50,500,Y,California
12544,56331,42,Married,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,110,1100,Y,Minnesota
12545,90265,42,Married,Female,N,N,N,N,,,HOME,N,0,0,1,0,0,0,0,10,Y,California
12546,38959,42,Married,Male,N,N,Y,Y,6.0,,HOME,Y,2,0,0,0,0,0,0,00,N,Mississippi
12547,90265,42,Married,Male,N,N,N,N,,,HOME,N,4,0,0,0,0,0,25,250,Y,California
12548,77592,42,Single,Male,N,N,N,N,,,,N,0,0,50,0,0,0,0,3200,Y,Texas (northern)
12549,52324,36,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Iowa
12550,72032,90,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,1000,Y,Arkansas
12551,16636,42,,Male,N,N,N,N,,,HOME,N,2,120,0,0,0,0,0,1200,Y,Pennsylvania
12552,704,42,,Male,N,N,N,N,,,,N,1,0,0,0,0,0,0,00,N,Louisiana
12553,72538,42,,Female,N,N,N,Y,,,BUSN,N,1,0,0,0,0,0,0,1400,Y,Arkansas
12554,76272,25,,Female,N,N,N,N,,,CAMP,Y,0,0,0,0,0,0,0,20,Y,Texas (northern)
12555,90265,42,,Female,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,00,N,California
12556,90265,42,Single,Female,N,N,N,Y,4.0,,HOME,N,0,0,0,0,0,0,0,00,N,California
12557,49329,33,,Male,N,Y,N,N,,,HOME,Y,0,0,0,0,0,0,0,2500,Y,Michigan
12558,38963,27,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,690,Y,Mississippi
12559,4562,42,Single,Uknown,N,N,N,Y,,,HOME,N,0,0,0,0,10,0,0,100,Y,Ohio
12560,3091,55,,Female,N,N,N,N,,,CAMP,Y,0,0,0,0,0,0,0,00,N,Georgia
12561,45228,42,,Female,N,Y,N,N,,UB,HOME,N,1,0,0,0,0,0,0,00,N,Ohio
12562,39754,42,Married,Female,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Mississippi
12563,91908,42,,Male,N,N,Y,Y,1.0,,HOME,Y,0,0,0,0,0,0,0,1200,Y,California
12564,49436,35,,Female,N,Y,N,Y,,GP,HOME,Y,0,0,0,0,0,0,1,10,Y,Michigan
12565,2467,43,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,600,Y,Virginia
12566,90265,33,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
12567,88550,42,,Male,N,Y,N,N,,,,N,0,0,0,0,0,0,25,250,Y,Unknown
12568,72462,52,Married,Male,N,N,Y,Y,,,HOME,Y,5,0,0,0,0,0,0,00,N,Arkansas
12569,15733,33,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Pennsylvania
12570,93207,48,,Male,N,Y,N,N,,GM,,N,1,0,0,0,0,0,0,650,Y,California
12571,83635,42,Married,Male,N,N,Y,Y,,,HOME,Y,0,0,1,0,0,0,0,10,Y,Idaho
12572,12140,31,,Male,N,Y,N,N,,,HOME,Y,0,0,0,0,0,0,0,100,Y,New York (Upstate)
12573,33166,42,Married,Male,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Florida
12574,67730,42,Single,Male,N,N,N,N,,,,N,0,0,0,0,0,0,0,00,N,Kansas
12575,44301,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Ohio
12576,88268,42,,Female,N,N,N,N,,,HOME,N,1,150,0,0,0,0,0,1500,Y,New Mexico
12577,90265,42,Married,Male,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,0,200,Y,California
12578,45643,42,Married,Female,N,N,Y,Y,,,HOME,N,2,0,0,0,0,0,0,1500,Y,Ohio
12579,48821,42,,Female,N,N,N,N,,,BUSN,N,0,0,0,0,0,0,0,256000,Y,Michigan
12580,90265,32,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
12581,30275,72,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Georgia
12582,3754,25,,Female,N,Y,N,N,,UB,HOME,Y,0,0,0,0,15,0,0,150,Y,Tennessee
12583,54217,42,,Female,N,N,N,N,,,HOME,N,7,0,300,0,0,0,0,5550,Y,Wisconsin
12584,22602,60,,Male,N,Y,N,N,,GM,HOME,Y,0,0,0,0,0,0,0,00,N,Virginia
12585,16216,42,,Male,N,N,N,N,,,BUSN,N,1,0,0,0,0,0,0,300,Y,Pennsylvania
12586,88072,42,Married,Female,N,N,N,Y,,,HOME,N,0,0,0,0,0,0,0,00,N,New Mexico
12587,32828,62,Married,Female,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,1000,Y,Florida
12588,39572,42,,Male,N,Y,N,N,,UB,HOME,Y,0,0,0,0,0,0,0,00,N,Mississippi
12589,90265,23,,Female,N,Y,N,Y,,UB,HOME,Y,0,0,0,0,0,0,0,900,Y,California
12590,90265,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,California
12591,29318,42,,Male,N,N,N,N,,,BUSN,N,1,0,500,400,100,0,0,10000,Y,South Carolina
12592,97213,42,,,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,1200,Y,Oregon
12593,39645,38,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,3700,Y,Mississippi
12594,95488,42,,Male,N,N,N,N,1.0,,HOME,N,11,0,0,0,105,320,0,4850,Y,California
12595,35266,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,350,Y,Alabama
12596,62682,42,,Female,N,Y,N,Y,,UB,HOME,Y,6,0,0,0,0,0,0,200,Y,Illinois
12597,21902,42,,Male,N,N,N,N,,,,N,0,0,0,0,0,0,0,200,Y,Maryland
12598,38782,59,,Female,N,N,N,N,,,HOME,N,0,0,60,0,0,0,0,12600,Y,Mississippi
12599,16851,42,,Female,N,Y,N,N,2.0,UB,,N,12,0,0,0,0,128,0,12030,Y,Pennsylvania
12600,7960,42,Married,Female,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Texas (northern)
12601,26149,42,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,2600,Y,West Virginia
12602,53708,29,,Male,N,Y,N,Y,,UB,HOME,Y,1,25,0,65,0,0,0,900,Y,Wisconsin
12603,72659,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Arkansas
12604,90265,42,,Male,N,N,N,N,,,HOME,N,2,2,0,0,0,0,0,500,Y,California
12605,78081,42,Single,Uknown,N,N,N,Y,,,HOME,N,0,0,0,0,0,0,0,00,N,Texas (northern)
12606,63376,62,,Male,N,N,N,N,,,HOME,N,0,0,100,0,0,0,0,1000,Y,Missouri
12607,3593,42,,Male,N,N,N,N,,,,N,1,0,0,0,0,0,0,1190,Y,Alabama
12608,58386,36,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,17040,Y,North Dakota
12609,65205,42,Married,Female,N,N,Y,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Missouri
12610,18255,42,,Female,N,N,N,N,,,HOME,N,2,50,0,0,0,0,0,500,Y,Pennsylvania
12611,8832,77,,Male,N,Y,N,Y,,UB,HOME,Y,1,0,0,130,0,0,0,1300,Y,New Mexico
12612,47346,32,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Indiana
12613,56652,66,,Female,N,N,N,N,,,HOME,N,0,0,90,0,0,0,0,900,Y,Minnesota
12614,33112,62,,Male,N,Y,N,N,,GM,,N,0,0,0,0,0,0,0,11000,Y,Florida
12615,47993,42,Married,Female,N,N,N,N,,,HOME,N,0,0,300,100,0,0,0,4000,Y,Indiana
12616,25143,42,,Male,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,00,N,West Virginia
12617,90265,42,,Male,N,N,N,N,,,HOME,N,0,40,0,0,0,0,0,400,Y,California
12618,21623,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,30,Y,Maryland
12619,47390,36,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Indiana
12620,91020,42,Married,Male,N,N,Y,N,,,HOME,Y,0,0,1,0,0,0,50,510,Y,California
12621,90265,34,,Male,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,180,0,1800,Y,California
12622,78253,42,,Female,N,Y,N,N,,GM,,N,0,0,0,0,0,0,0,17700,Y,Texas (northern)
12623,21673,42,Married,Female,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Maryland
12624,24381,6,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,21990,Y,Virginia
12625,41740,56,,Female,N,Y,N,N,,GM,HOME,Y,0,0,0,0,60,0,1,610,Y,Kentucky
12626,2747,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,250,Y,North Carolina
12627,67419,39,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Kansas
12628,92411,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,75,0,0,750,Y,California
12629,90265,42,,Male,N,Y,N,Y,,UB,HOME,N,2,0,0,50,0,0,0,500,Y,California
12630,6350,42,,Female,N,Y,N,Y,,GD,HOME,Y,0,0,0,0,0,0,0,00,N,Missouri
12631,5440,42,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,14500,Y,Wisconsin
12632,48821,42,Single,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,30,6450,Y,Michigan
12633,60162,42,Married,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,1000,Y,Illinois
12634,18426,48,,Male,N,Y,N,Y,,GM,HOME,Y,0,0,1,0,50,0,0,3500,Y,Pennsylvania
12635,45822,54,,,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,1000,Y,Ohio
12636,79925,42,,Female,N,N,Y,N,5.0,,,Y,0,0,0,0,0,0,0,00,N,Texas (northern)
12637,90265,42,Married,Male,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,California
12638,90265,42,Single,Female,N,N,N,N,,,,N,0,0,0,0,0,0,31,310,Y,California
12639,31502,42,,Male,N,N,N,N,4.0,,HOME,N,1,300,500,100,0,0,0,9000,Y,Georgia
12640,79993,42,,Female,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,0,00,N,Texas (northern)
12641,90265,42,Married,Male,N,N,N,N,,,HOME,Y,1,0,0,0,0,50,0,10400,Y,California
12642,5450,42,,Uknown,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,430,Y,Wisconsin
12643,18972,36,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Pennsylvania
12644,23843,42,,Female,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,1930,Y,Virginia
12645,63623,25,,,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,22550,Y,Missouri
12646,2177,46,,Male,N,Y,N,Y,,GM,HOME,N,1,75,0,0,0,0,0,750,Y,Maryland
12647,48850,42,,Female,N,N,N,Y,,,CAMP,Y,0,0,0,0,0,0,0,210,Y,Michigan
12648,72143,42,Widowed,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,2450,Y,Arkansas
12649,90265,42,,Male,N,Y,N,N,,GM,,N,0,0,0,0,0,0,0,250,Y,California
12650,70594,42,,Female,N,N,N,N,,,,N,1,0,0,50,0,0,0,500,Y,Louisiana
12651,34430,42,,Female,N,N,N,N,,,,N,2,20,0,0,0,0,0,200,Y,Florida
12652,90265,42,Single,Male,N,N,N,N,,,,N,0,0,0,0,0,0,0,750,Y,California
12653,70775,42,,Female,N,N,N,N,,,BUSN,Y,1,0,0,0,0,0,0,00,N,Louisiana
12654,49355,40,,Female,N,N,N,N,,,HOME,N,0,110,0,0,0,0,0,1100,Y,Michigan
12655,15329,42,,Female,N,N,N,N,,,HOME,N,2,0,1,0,0,0,0,10,Y,Pennsylvania
12656,90265,27,,Female,N,Y,N,Y,,UB,HOME,Y,2,0,0,0,0,0,0,2650,Y,California
12657,95322,24,,Male,N,Y,N,Y,4.0,UB,HOME,Y,0,0,0,0,0,0,0,4250,Y,California
12658,90265,42,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,4000,Y,California
12659,24352,29,,Female,N,N,N,N,,,HOME,N,0,50,0,0,0,0,25,750,Y,Virginia
12660,91733,42,,Male,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,150,Y,California
12661,3827,72,,Female,N,Y,N,Y,2.0,GM,HOME,Y,4,0,0,0,0,0,0,410,Y,Tennessee
12662,20023,69,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,20,Y,Washington D.C.
12663,85734,42,,Female,N,N,N,N,,,HOME,N,1,0,500,20,0,0,0,5200,Y,Arizona
12664,32796,42,Single,Female,N,N,N,N,,,,N,0,0,20,0,0,0,0,200,Y,Florida
12665,1505,42,Single,Uknown,N,N,N,Y,,,HOME,N,0,0,0,0,0,0,0,00,N,Pennsylvania
12666,90265,35,,Female,N,N,N,N,,,HOME,N,0,101,0,0,0,0,1,5400,Y,California
12667,57469,42,,Male,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,0,00,N,South Dakota
12668,70722,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Louisiana
12669,45777,41,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,5100,Y,Ohio
12670,20628,42,,Uknown,N,N,N,N,,,,N,0,0,0,0,0,0,0,00,N,Maryland
12671,55272,42,,Female,N,N,N,N,1.0,,HOME,N,1,0,0,0,0,0,0,100,Y,Minnesota
12672,30414,42,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,200,Y,Georgia
